NAPS ID	Province	City	Year	Year_lag	Latitude	Longitude	Elevation	Pollutant	variable	value	Year_beeyear_lag	seasons	mean_spring	mean_summer	mean_fall	mean_winter	test	mean_value
30113	NS	Halifax	2022	2023	44.64710998535156	-63.5736618	28	NO2	March	5	2023	Spring	2.0555555555555554	1.6111111111111112	2.0555555555555554	2.3333333333333335	2023_NS_NO2	1.95
30113	NS	Halifax	2022	2023	44.64710998535156	-63.5736618	28	NOX	March	7	2023	Spring	2.7777777777777777	2.3333333333333335	3.2222222222222223	3.3333333333333335	2023_NS_NOX	2.8333333333333335
30113	NS	Halifax	2022	2023	44.64710998535156	-63.5736618	28	O3	March	35	2023	Spring	34.291666666666664	24	24.875	31.375	2023_NS_O3	28.0875
30113	NS	Halifax	2022	2023	44.64710998535156	-63.5736618	28	PM10	March	NA	2023	Spring	NA	10.142857142857142	11.523809523809524	10.142857142857142	2023_NS_PM10	10.971428571428572
30113	NS	Halifax	2022	2023	44.64710998535156	-63.5736618	28	PM2.5	March	6	2023	Spring	4.333333333333333	5.0476190476190474	4.523809523809524	4.571428571428571	2023_NS_PM2.5	4.628571428571429
30113	NS	Halifax	2022	2023	44.64710998535156	-63.5736618	28	SO2	March	0.2	2023	Spring	0.38	0.3666666666666667	0.48	0.62	2023_NS_SO2	0.43
129003	NT	Yellowknife	2022	2023	62.45206832885742	-114.3639984	193	CO	March	0.18	2023	Spring	0.12666666666666668	0.232	0.48	0.42	2023_NT_CO	0.32875
129003	NT	Yellowknife	2022	2023	62.45206832885742	-114.3639984	193	NO	March	2	2023	Spring	1.4	1	2.1666666666666665	2	2023_NT_NO	1.4615384615384615
129003	NT	Yellowknife	2022	2023	62.45206832885742	-114.3639984	193	NO2	March	5	2023	Spring	1.9	0.6666666666666666	1.8333333333333333	3	2023_NT_NO2	1.5
129003	NT	Yellowknife	2022	2023	62.45206832885742	-114.3639984	193	NOX	March	7	2023	Spring	3.2	1.7777777777777777	3.6666666666666665	5	2023_NT_NOX	2.8846153846153846
129003	NT	Yellowknife	2022	2023	62.45206832885742	-114.3639984	193	O3	March	26	2023	Spring	26.714285714285715	21.526315789473685	23.35	26.142857142857142	2023_NT_O3	24.17910447761194
129003	NT	Yellowknife	2022	2023	62.45206832885742	-114.3639984	193	PM10	March	10	2023	Spring	17.583333333333332	27.727272727272727	10.875	7.333333333333333	2023_NT_PM10	18.38235294117647
129003	NT	Yellowknife	2022	2023	62.45206832885742	-114.3639984	193	PM2.5	March	4	2023	Spring	4.083333333333333	10.272727272727273	5.090909090909091	5.75	2023_NT_PM2.5	6.342105263157895
129003	NT	Yellowknife	2022	2023	62.45206832885742	-114.3639984	193	SO2	March	0.4	2023	Spring	0.25	0.35	0.55	0.4333333333333333	2023_NT_SO2	0.3871794871794872
60204	ON	Windsor	2022	2023	42.31577682495117	-83.04367065	176	CO	March	0.25	2023	Spring	0.24266666666666667	0.218	0.25	0.2275	2023_ON_CO	0.23583333333333334
60104	ON	Ottawa	2022	2023	45.43432998657227	-75.6760025	68	NO	March	1	2023	Spring	1.8583333333333334	1.35	3.175	2.225	2023_ON_NO	2.1375
60104	ON	Ottawa	2022	2023	45.43432998657227	-75.6760025	68	NO2	March	8	2023	Spring	6.733333333333333	4.866666666666666	7.208333333333333	7.775	2023_ON_NO2	6.42
60104	ON	Ottawa	2022	2023	45.43432998657227	-75.6760025	68	NOX	March	10	2023	Spring	8.691666666666666	6.266666666666667	10.575	10.1	2023_ON_NOX	8.67
60104	ON	Ottawa	2022	2023	45.43432998657227	-75.6760025	68	O3	March	32	2023	Spring	32.08759124087591	29.55072463768116	22.557971014492754	22.22222222222222	2023_ON_O3	27.482532751091703
61007	ON	Sarnia	2022	2023	42.91254425048828	-82.41681671	180	PM10	March	NA	2023	Spring	NA	NA	17	15	2023_ON_PM10	16
60104	ON	Ottawa	2022	2023	45.43432998657227	-75.6760025	68	PM2.5	March	6	2023	Spring	6.0476190476190474	6.412698412698413	6.571428571428571	7.214285714285714	2023_ON_PM2.5	6.430952380952381
60104	ON	Ottawa	2022	2023	45.43432998657227	-75.6760025	68	SO2	March	0.4	2023	Spring	1.6071428571428572	1.1	0.980952381	0.8071428571428572	2023_ON_SO2	1.187142857142857
20104	PE	Charlottetown	2022	2023	46.23300170898438	-63.13666916	21	NO	March	0	2023	Spring	0	0	0.1111111111111111	0	2023_PE_NO	0.033333333
20104	PE	Charlottetown	2022	2023	46.23300170898438	-63.13666916	21	NO2	March	2	2023	Spring	1.2222222222222223	0.8888888888888888	0.8888888888888888	1.3333333333333333	2023_PE_NO2	1.0333333333333334
20104	PE	Charlottetown	2022	2023	46.23300170898438	-63.13666916	21	NOX	March	2	2023	Spring	1.3333333333333333	1	1.3333333333333333	1.3333333333333333	2023_PE_NOX	1.2333333333333334
20104	PE	Charlottetown	2022	2023	46.23300170898438	-63.13666916	21	O3	March	33	2023	Spring	32.22222222222222	21.11111111111111	22.333333333333332	30.5	2023_PE_O3	25.586206896551722
20104	PE	Charlottetown	2022	2023	46.23300170898438	-63.13666916	21	PM2.5	March	4	2023	Spring	4	4.777777777777778	3.75	4.666666666666667	2023_PE_PM2.5	4.241379310344827
20104	PE	Charlottetown	2022	2023	46.23300170898438	-63.13666916	21	SO2	March	0.2	2023	Spring	0.2	0.16666666666666669	0.13333333333333333	0.1	2023_PE_SO2	0.16
50109	QC	Montréal	2022	2023	45.50264739990234	-73.66390991	41	CO	March	0.28	2023	Spring	0.20066666666666666	0.17296296296296296	0.20833333333333334	0.2088888888888889	2023_QC_CO	0.1952222222222222
50103	QC	Montréal	2022	2023	45.64102554321289	-73.49967957	19	NO	March	2	2023	Spring	1.8615384615384616	1.1746031746031746	3	2.85	2023_QC_NO	2.076923076923077
50103	QC	Montréal	2022	2023	45.64102554321289	-73.49967957	19	NO2	March	9	2023	Spring	6.1692307692307695	4.142857142857143	6.783333333333333	7.9	2023_QC_NO2	5.899038461538462
50103	QC	Montréal	2022	2023	45.64102554321289	-73.49967957	19	NOX	March	11	2023	Spring	7.7846153846153845	5.238095238095238	9.733333333333333	10.65	2023_QC_NOX	7.850961538461538
50103	QC	Montréal	2022	2023	45.64102554321289	-73.49967957	19	O3	March	28	2023	Spring	33.32592592592592	24.426470588235293	20.94890510948905	25.152173913043477	2023_QC_O3	26.09691629955947
50103	QC	Montréal	2022	2023	45.64102554321289	-73.49967957	19	PM2.5	March	8	2023	Spring	5.635658914728682	6.416666666666667	5.969465648854962	6.204545454545454	2023_QC_PM2.5	6.029816513761468
50103	QC	Montréal	2022	2023	45.64102554321289	-73.49967957	19	SO2	March	1.7	2023	Spring	1.01	0.5820512820512821	0.7000000000000001	1.0384615384615385	2023_QC_SO2	0.7931297709923664
80111	SK	Regina	2022	2023	50.45270156860352	-104.6159973	585	CO	March	0.18	2023	Spring	0.16166666666666668	0.12833333333333333	0.15166666666666667	0.17	2023_SK_CO	0.1495
80111	SK	Regina	2022	2023	50.45270156860352	-104.6159973	585	NO	March	3	2023	Spring	1.6666666666666667	1.2777777777777777	2.4444444444444446	4.666666666666667	2023_SK_NO	2.0833333333333335
80111	SK	Regina	2022	2023	50.45270156860352	-104.6159973	585	NO2	March	9	2023	Spring	4.722222222222222	3.7222222222222223	5.5	9	2023_SK_NO2	5.083333333333333
80111	SK	Regina	2022	2023	50.45270156860352	-104.6159973	585	NOX	March	12	2023	Spring	6.333333333333333	4.833333333333333	8.111111111	13.5	2023_SK_NOX	7.133333333333334
80111	SK	Regina	2022	2023	50.45270156860352	-104.6159973	585	O3	March	33	2023	Spring	33.5	25.956521739130434	24.041666666666668	25.625	2023_SK_O3	27.632911392405063
80111	SK	Regina	2022	2023	50.45270156860352	-104.6159973	585	PM10	March	15	2023	Spring	18.235294117647058	24.666666666666668	28	11.333333333333334	2023_SK_PM10	22.47457627118644
80111	SK	Regina	2022	2023	50.45270156860352	-104.6159973	585	PM2.5	March	6	2023	Spring	5.294117647058823	8.5	8.944444444444445	6.166666666666667	2023_SK_PM2.5	7.474576271
80111	SK	Regina	2022	2023	50.45270156860352	-104.6159973	585	SO2	March	0.2	2023	Spring	0.27222222222222225	0.3	0.3666666666666667	0.43333333333333335	2023_SK_SO2	0.325
119004	YU	Whitehorse	2022	2023	60.71971893310547	-135.0587463	640	NO	March	1	2023	Spring	1	1	1	5	2023_YU_NO	1.4
119004	YU	Whitehorse	2022	2023	60.71971893310547	-135.0587463	640	NO2	March	6	2023	Spring	4.666666666666667	2.3333333333333335	4.333333333333333	13	2023_YU_NO2	4.7
119004	YU	Whitehorse	2022	2023	60.71971893310547	-135.0587463	640	NOX	March	7	2023	Spring	6	3.3333333333333335	5.666666666666667	18	2023_YU_NOX	6.3
119004	YU	Whitehorse	2022	2023	60.71971893310547	-135.0587463	640	O3	March	37	2023	Spring	37	20.333333333333332	25.5	20	2023_YU_O3	25.75
119004	YU	Whitehorse	2022	2023	60.71971893310547	-135.0587463	640	PM2.5	March	5	2023	Spring	5.333333333333333	7.5	3.3333333333333335	NA	2023_YU_PM2.5	5.125
